,from_article,to_article,similarity_score
1683,33,33,0.9999998807907104
1684,33,34,0.7091093063354492
1685,33,35,0.7936899662017822
1686,33,36,0.7831024527549744
1687,33,37,0.8078183531761169
1688,33,38,0.6577997207641602
1689,33,39,0.8320639133453369
1690,33,40,0.7957013845443726
1691,33,41,0.7519460916519165
1692,33,42,0.6899939179420471
1693,33,43,0.7488324642181396
1694,33,44,0.8241584897041321
1695,33,45,0.754025399684906
1696,33,46,0.7254629135131836
1697,33,47,0.5218951106071472
1698,33,48,0.8045352101325989
1699,33,49,0.7944117784500122
1700,34,0,0.7017579078674316
1701,34,1,0.7116191387176514
1702,34,2,0.6563646793365479
1703,34,3,0.635106086730957
1704,34,4,0.8515217304229736
1705,34,5,0.6683531999588013
1706,34,6,0.6010056734085083
1707,34,7,0.6500455737113953
1708,34,8,0.6482503414154053
1709,34,9,0.6492998600006104
1710,34,10,0.7680970430374146
1711,34,11,0.5601047277450562
1712,34,12,0.6783164739608765
1713,34,13,0.65960693359375
1714,34,14,0.6391484141349792
1715,34,15,0.5691240429878235
1716,34,16,0.7044847011566162
1717,34,17,0.3372166752815246
1718,34,18,0.7494466304779053
1719,34,19,0.5707301497459412
1720,34,20,0.5854470729827881
1721,34,21,0.6882398724555969
1722,34,22,0.6872693300247192
1723,34,23,0.55149245262146
1724,34,24,0.7507699131965637
1725,34,25,0.7041435241699219
1726,34,26,0.6470306515693665
1727,34,27,0.6782322525978088
1728,34,28,0.6119111776351929
1729,34,29,0.7850500345230103
1730,34,30,0.692443311214447
1731,34,31,0.6144569516181946
1732,34,32,0.6564021110534668
1733,34,33,0.7091093063354492
1734,34,34,1.0
1735,34,35,0.6480903625488281
1736,34,36,0.7902592420578003
1737,34,37,0.683556318283081
1738,34,38,0.796477735042572
1739,34,39,0.6951054334640503
1740,34,40,0.6512675285339355
1741,34,41,0.5571517944335938
1742,34,42,0.5037287473678589
1743,34,43,0.6186611652374268
1744,34,44,0.6801931858062744
1745,34,45,0.6945571303367615
1746,34,46,0.7699474096298218
1747,34,47,0.6061493158340454
1748,34,48,0.6233455538749695
1749,34,49,0.6441985368728638
1750,35,0,0.7336953282356262
1751,35,1,0.7562924027442932
1752,35,2,0.7477092742919922
1753,35,3,0.6492950320243835
1754,35,4,0.7733646631240845
1755,35,5,0.6027954816818237
1756,35,6,0.6581511497497559
1757,35,7,0.806483268737793
1758,35,8,0.6639373302459717
1759,35,9,0.7249054908752441
1760,35,10,0.8096147775650024
1761,35,11,0.6566176414489746
1762,35,12,0.7104318141937256
1763,35,13,0.7168270945549011
1764,35,14,0.7853715419769287
1765,35,15,0.6398581862449646
1766,35,16,0.7498692870140076
1767,35,17,0.4288884401321411
1768,35,18,0.7335625290870667
1769,35,19,0.752341091632843
1770,35,20,0.7616797685623169
1771,35,21,0.7312333583831787
1772,35,22,0.7347292304039001
1773,35,23,0.546527087688446
1774,35,24,0.73708575963974
1775,35,25,0.6357402205467224
1776,35,26,0.7222602367401123
1777,35,27,0.7395198345184326
1778,35,28,0.8680196404457092
1779,35,29,0.7135096788406372
1780,35,30,0.7036262154579163
1781,35,31,0.6283369660377502
1782,35,32,0.7418943047523499
1783,35,33,0.7936899662017822
1784,35,34,0.6480903625488281
1785,35,35,0.9999998807907104
1786,35,36,0.7566980719566345
1787,35,37,0.7901879549026489
1788,35,38,0.5858837366104126
1789,35,39,0.8989663124084473
1790,35,40,0.7691900134086609
1791,35,41,0.6801664233207703
1792,35,42,0.6214907765388489
1793,35,43,0.712993860244751
1794,35,44,0.8769795894622803
1795,35,45,0.6921431422233582
1796,35,46,0.668737530708313
1797,35,47,0.518290638923645
1798,35,48,0.7336854338645935
1799,35,49,0.7822415828704834
1800,36,0,0.7103850841522217
1801,36,1,0.7720854878425598
1802,36,2,0.721826434135437
1803,36,3,0.6759828329086304
1804,36,4,0.7757341861724854
1805,36,5,0.6932771801948547
1806,36,6,0.6088833808898926
1807,36,7,0.7602240443229675
1808,36,8,0.632527232170105
1809,36,9,0.7228720188140869
1810,36,10,0.8607398271560669
1811,36,11,0.6272764205932617
1812,36,12,0.7987008094787598
1813,36,13,0.7518054842948914
1814,36,14,0.721470832824707
1815,36,15,0.575567364692688
1816,36,16,0.7820559740066528
1817,36,17,0.3577792942523956
1818,36,18,0.8000767230987549
1819,36,19,0.6535782814025879
1820,36,20,0.6794953942298889
1821,36,21,0.7144712209701538
1822,36,22,0.7774059772491455
1823,36,23,0.5877195000648499
1824,36,24,0.8304667472839355
1825,36,25,0.7641915678977966
1826,36,26,0.6819111108779907
1827,36,27,0.7442032098770142
1828,36,28,0.7203511595726013
1829,36,29,0.7331495881080627
1830,36,30,0.7186464071273804
1831,36,31,0.6590568423271179
1832,36,32,0.7253611087799072
1833,36,33,0.7831024527549744
1834,36,34,0.7902592420578003
1835,36,35,0.7566980719566345
1836,36,36,1.000000238418579
1837,36,37,0.8191219568252563
1838,36,38,0.8099527359008789
1839,36,39,0.7744615077972412
1840,36,40,0.7591087818145752
1841,36,41,0.6728776693344116
1842,36,42,0.6110813617706299
1843,36,43,0.6772555708885193
1844,36,44,0.8033878803253174
1845,36,45,0.7050880193710327
1846,36,46,0.8706194758415222
1847,36,47,0.5282888412475586
1848,36,48,0.6914287209510803
1849,36,49,0.741748571395874
1850,37,0,0.7049136757850647
1851,37,1,0.8507554531097412
1852,37,2,0.7256757020950317
1853,37,3,0.6489535570144653
1854,37,4,0.710715651512146
1855,37,5,0.5878950357437134
1856,37,6,0.6725704073905945
1857,37,7,0.7792075872421265
1858,37,8,0.6731510758399963
1859,37,9,0.7277371287345886
1860,37,10,0.7910943031311035
1861,37,11,0.6615984439849854
1862,37,12,0.789730966091156
1863,37,13,0.854238748550415
1864,37,14,0.743504524230957
1865,37,15,0.6350859999656677
1866,37,16,0.8359048366546631
1867,37,17,0.3643454611301422
1868,37,18,0.7952862977981567
1869,37,19,0.7408027052879333
1870,37,20,0.741829514503479
1871,37,21,0.7699779272079468
1872,37,22,0.7436336874961853
1873,37,23,0.601895809173584
1874,37,24,0.8306457996368408
1875,37,25,0.6810465455055237
1876,37,26,0.6789546012878418
1877,37,27,0.7399434447288513
1878,37,28,0.8090553283691406
1879,37,29,0.765211820602417
1880,37,30,0.756199836730957
1881,37,31,0.7342270016670227
1882,37,32,0.709333062171936
1883,37,33,0.8078183531761169
1884,37,34,0.683556318283081
1885,37,35,0.7901879549026489
1886,37,36,0.8191219568252563
1887,37,37,1.0
1888,37,38,0.6374282240867615
1889,37,39,0.7985780239105225
1890,37,40,0.7495882511138916
1891,37,41,0.6700705289840698
1892,37,42,0.5489866137504578
1893,37,43,0.6782524585723877
1894,37,44,0.8447952270507812
1895,37,45,0.7463300824165344
1896,37,46,0.7169932126998901
1897,37,47,0.5380135178565979
1898,37,48,0.8273801803588867
1899,37,49,0.8912853002548218
1900,38,0,0.6435731649398804
1901,38,1,0.6351315975189209
1902,38,2,0.6234780550003052
1903,38,3,0.6365161538124084
1904,38,4,0.714320182800293
1905,38,5,0.6885718703269958
1906,38,6,0.5396279692649841
1907,38,7,0.5901055335998535
1908,38,8,0.6225947141647339
1909,38,9,0.6251382827758789
1910,38,10,0.7534774541854858
1911,38,11,0.5429738163948059
1912,38,12,0.6873488426208496
1913,38,13,0.5952216982841492
1914,38,14,0.683119535446167
1915,38,15,0.5506824851036072
1916,38,16,0.689973771572113
1917,38,17,0.3648024499416351
1918,38,18,0.7286368608474731
1919,38,19,0.4848499298095703
1920,38,20,0.4951773285865783
1921,38,21,0.6569910049438477
1922,38,22,0.7211372256278992
1923,38,23,0.5747142434120178
1924,38,24,0.7713000774383545
1925,38,25,0.7332237362861633
1926,38,26,0.6301815509796143
1927,38,27,0.7023961544036865
1928,38,28,0.5000234246253967
1929,38,29,0.6938923597335815
1930,38,30,0.6892222762107849
1931,38,31,0.5589026808738708
1932,38,32,0.6391669511795044
1933,38,33,0.6577997207641602
1934,38,34,0.796477735042572
1935,38,35,0.5858837366104126
1936,38,36,0.8099527359008789
1937,38,37,0.6374282240867615
1938,38,38,0.9999997615814208
1939,38,39,0.6036412715911865
1940,38,40,0.7204759120941162
1941,38,41,0.6670072078704834
1942,38,42,0.6569833755493164
1943,38,43,0.6060953140258789
1944,38,44,0.6318175196647644
1945,38,45,0.6896814107894897
1946,38,46,0.905198097229004
1947,38,47,0.5248763561248779
1948,38,48,0.5427951812744141
1949,38,49,0.5782890319824219
1950,39,0,0.7664661407470703
1951,39,1,0.8116273283958435
1952,39,2,0.7188710570335388
1953,39,3,0.6411804556846619
1954,39,4,0.792351484298706
1955,39,5,0.6733352541923523
1956,39,6,0.6266931295394897
1957,39,7,0.8675309419631958
1958,39,8,0.6502919793128967
1959,39,9,0.7258826494216919
1960,39,10,0.8314507603645325
1961,39,11,0.6987529397010803
1962,39,12,0.7371077537536621
1963,39,13,0.7520003914833069
1964,39,14,0.754785418510437
1965,39,15,0.5907797813415527
1966,39,16,0.7498588562011719
1967,39,17,0.3428875505924225
1968,39,18,0.7419954538345337
1969,39,19,0.7763906717300415
1970,39,20,0.7947146892547607
1971,39,21,0.7758451700210571
1972,39,22,0.7542526721954346
1973,39,23,0.5576901435852051
1974,39,24,0.7471845149993896
1975,39,25,0.7025089263916016
1976,39,26,0.674498438835144
1977,39,27,0.7106021642684937
1978,39,28,0.8145763278007507
1979,39,29,0.73865807056427
1980,39,30,0.7031901478767395
1981,39,31,0.6399716138839722
1982,39,32,0.7362505197525024
1983,39,33,0.8320639133453369
1984,39,34,0.6951054334640503
1985,39,35,0.8989663124084473
1986,39,36,0.7744615077972412
1987,39,37,0.7985780239105225
1988,39,38,0.6036412715911865
1989,39,39,1.000000238418579
1990,39,40,0.7833700180053711
1991,39,41,0.6699223518371582
1992,39,42,0.6229022741317749
1993,39,43,0.6927849054336548
1994,39,44,0.8371424078941345
1995,39,45,0.724441409111023
1996,39,46,0.6992534399032593
1997,39,47,0.5661841034889221
1998,39,48,0.7792469263076782
1999,39,49,0.8329756855964661
2000,40,0,0.6786019206047058
2001,40,1,0.7237405776977539
2002,40,2,0.7777142524719238
2003,40,3,0.7027395963668823
2004,40,4,0.7133780121803284
2005,40,5,0.583348274230957
2006,40,6,0.680796205997467
2007,40,7,0.7551597356796265
2008,40,8,0.7132704257965088
2009,40,9,0.7844593524932861
2010,40,10,0.822651743888855
2011,40,11,0.6281790733337402
2012,40,12,0.737951934337616
2013,40,13,0.678240180015564
2014,40,14,0.870979905128479
2015,40,15,0.6863898038864136
2016,40,16,0.7916104197502136
2017,40,17,0.4626853764057159
2018,40,18,0.7840471863746643
2019,40,19,0.621358335018158
2020,40,20,0.6178166270256042
2021,40,21,0.8432083129882812
2022,40,22,0.8133953213691711
2023,40,23,0.6251425743103027
2024,40,24,0.8547804951667786
2025,40,25,0.6759673953056335
2026,40,26,0.7005549669265747
2027,40,27,0.7874545454978943
2028,40,28,0.7257762551307678
2029,40,29,0.6856991052627563
2030,40,30,0.7538592219352722
2031,40,31,0.694423496723175
2032,40,32,0.7499806880950928
2033,40,33,0.7957013845443726
2034,40,34,0.6512675285339355
2035,40,35,0.7691900134086609
2036,40,36,0.7591087818145752
2037,40,37,0.7495882511138916
2038,40,38,0.7204759120941162
2039,40,39,0.7833700180053711
2040,40,40,1.0000001192092896
2041,40,41,0.8059201836585999
2042,40,42,0.722497284412384
2043,40,43,0.7200934886932373
2044,40,44,0.7512374520301819
2045,40,45,0.6959390044212341
2046,40,46,0.779676079750061
2047,40,47,0.4956617951393127
2048,40,48,0.7246074080467224
2049,40,49,0.7524105310440063
2050,41,0,0.5860350728034973
2051,41,1,0.6194605827331543
2052,41,2,0.6802650690078735
2053,41,3,0.6674289703369141
2054,41,4,0.6445081233978271
2055,41,5,0.5450630784034729
2056,41,6,0.6056763529777527
2057,41,7,0.7226561903953552
2058,41,8,0.6282041668891907
2059,41,9,0.7205554246902466
2060,41,10,0.7271323204040527
2061,41,11,0.6020910739898682
2062,41,12,0.6036044359207153
2063,41,13,0.6511408090591431
2064,41,14,0.8824350833892822
2065,41,15,0.6748006939888
2066,41,16,0.746917724609375
2067,41,17,0.4196482002735138
2068,41,18,0.6924827098846436
2069,41,19,0.5015549659729004
2070,41,20,0.5270687937736511
2071,41,21,0.7556486129760742
2072,41,22,0.6972774863243103
2073,41,23,0.6398250460624695
2074,41,24,0.8034691214561462
2075,41,25,0.5980404019355774
2076,41,26,0.640025794506073
2077,41,27,0.6756092309951782
2078,41,28,0.6546967029571533
2079,41,29,0.6799948811531067
2080,41,30,0.7135422825813293
2081,41,31,0.6148768663406372
2082,41,32,0.6814760565757751
2083,41,33,0.7519460916519165
2084,41,34,0.5571517944335938
2085,41,35,0.6801664233207703
2086,41,36,0.6728776693344116
2087,41,37,0.6700705289840698
2088,41,38,0.6670072078704834
2089,41,39,0.6699223518371582
2090,41,40,0.8059201836585999
2091,41,41,0.9999998211860656
2092,41,42,0.8224521279335022
2093,41,43,0.6598491072654724
2094,41,44,0.6451788544654846
2095,41,45,0.7377579212188721
2096,41,46,0.7422901391983032
2097,41,47,0.4697250127792358
2098,41,48,0.7114124894142151
2099,41,49,0.680336594581604
2100,42,0,0.609212338924408
2101,42,1,0.5723429322242737
2102,42,2,0.5594775080680847
2103,42,3,0.6033686399459839
2104,42,4,0.6297503709793091
2105,42,5,0.6081632375717163
2106,42,6,0.5148824453353882
2107,42,7,0.6956526041030884
2108,42,8,0.6214460134506226
2109,42,9,0.6850562691688538
2110,42,10,0.6758734583854675
2111,42,11,0.6575582027435303
2112,42,12,0.6006350517272949
2113,42,13,0.5699841380119324
2114,42,14,0.7805415987968445
2115,42,15,0.5893340110778809
2116,42,16,0.6630311012268066
2117,42,17,0.5626040697097778
2118,42,18,0.5735605955123901
2119,42,19,0.455989807844162
2120,42,20,0.5186196565628052
2121,42,21,0.6882050037384033
2122,42,22,0.6669927835464478
2123,42,23,0.6455885767936707
2124,42,24,0.6623967885971069
2125,42,25,0.5600215196609497
2126,42,26,0.6268236637115479
2127,42,27,0.6073247790336609
2128,42,28,0.5798234939575195
2129,42,29,0.6185311675071716
2130,42,30,0.6626695394515991
2131,42,31,0.467702567577362
2132,42,32,0.6241103410720825
2133,42,33,0.6899939179420471
2134,42,34,0.5037287473678589
2135,42,35,0.6214907765388489
2136,42,36,0.6110813617706299
2137,42,37,0.5489866137504578
2138,42,38,0.6569833755493164
2139,42,39,0.6229022741317749
2140,42,40,0.722497284412384
2141,42,41,0.8224521279335022
2142,42,42,1.0
2143,42,43,0.6212671995162964
2144,42,44,0.6174324154853821
2145,42,45,0.6961490511894226
2146,42,46,0.7426679134368896
2147,42,47,0.5071519613265991
2148,42,48,0.6090008020401001
2149,42,49,0.5814148187637329
2150,43,0,0.639201283454895
2151,43,1,0.7855754494667053
2152,43,2,0.7427404522895813
2153,43,3,0.82441246509552
2154,43,4,0.6651084423065186
2155,43,5,0.5244722962379456
2156,43,6,0.7169052958488464
2157,43,7,0.7410889863967896
2158,43,8,0.7127323746681213
2159,43,9,0.695172905921936
2160,43,10,0.7594850063323975
2161,43,11,0.5263322591781616
2162,43,12,0.6514091491699219
2163,43,13,0.6530880928039551
2164,43,14,0.7551273107528687
2165,43,15,0.6971389055252075
2166,43,16,0.7051931023597717
2167,43,17,0.3800857067108154
2168,43,18,0.7313060164451599
2169,43,19,0.5941622257232666
2170,43,20,0.6197434067726135
2171,43,21,0.7019342184066772
2172,43,22,0.7389339804649353
2173,43,23,0.5947955846786499
2174,43,24,0.7469930648803711
2175,43,25,0.6248209476470947
2176,43,26,0.8377330303192139
2177,43,27,0.6861809492111206
2178,43,28,0.7261841893196106
2179,43,29,0.6275227665901184
2180,43,30,0.7503814697265625
2181,43,31,0.6755666732788086
2182,43,32,0.744290292263031
2183,43,33,0.7488324642181396
2184,43,34,0.6186611652374268
2185,43,35,0.712993860244751
2186,43,36,0.6772555708885193
2187,43,37,0.6782524585723877
2188,43,38,0.6060953140258789
2189,43,39,0.6927849054336548
2190,43,40,0.7200934886932373
2191,43,41,0.6598491072654724
2192,43,42,0.6212671995162964
2193,43,43,1.0000001192092896
2194,43,44,0.6654573678970337
2195,43,45,0.6632362604141235
2196,43,46,0.6594113707542419
2197,43,47,0.4836777448654175
2198,43,48,0.663834810256958
2199,43,49,0.6528415679931641
2200,44,0,0.7160427570343018
2201,44,1,0.7966036796569824
2202,44,2,0.7036960124969482
2203,44,3,0.6294249296188354
2204,44,4,0.7865580320358276
2205,44,5,0.6252267956733704
2206,44,6,0.6179059743881226
2207,44,7,0.7894366383552551
2208,44,8,0.6164633631706238
2209,44,9,0.7071260213851929
2210,44,10,0.8375388383865356
2211,44,11,0.767848014831543
2212,44,12,0.7844893336296082
2213,44,13,0.7515755295753479
2214,44,14,0.7463837265968323
2215,44,15,0.5881105065345764
2216,44,16,0.726134181022644
2217,44,17,0.4612074494361877
2218,44,18,0.7379756569862366
2219,44,19,0.7649400234222412
2220,44,20,0.7921733856201172
2221,44,21,0.718977689743042
2222,44,22,0.6879280805587769
2223,44,23,0.5291333198547363
2224,44,24,0.7376631498336792
2225,44,25,0.6159826517105103
2226,44,26,0.6908861398696899
2227,44,27,0.7110074758529663
2228,44,28,0.8333919048309326
2229,44,29,0.7087517976760864
2230,44,30,0.6973434686660767
2231,44,31,0.6246294379234314
2232,44,32,0.6637214422225952
2233,44,33,0.8241584897041321
2234,44,34,0.6801931858062744
2235,44,35,0.8769795894622803
2236,44,36,0.8033878803253174
2237,44,37,0.8447952270507812
2238,44,38,0.6318175196647644
2239,44,39,0.8371424078941345
2240,44,40,0.7512374520301819
2241,44,41,0.6451788544654846
2242,44,42,0.6174324154853821
2243,44,43,0.6654573678970337
2244,44,44,1.000000238418579
2245,44,45,0.6967307329177856
2246,44,46,0.7043782472610474
2247,44,47,0.5666348338127136
2248,44,48,0.726301908493042
2249,44,49,0.808135449886322
2250,45,0,0.7342805862426758
2251,45,1,0.731713056564331
2252,45,2,0.6314436197280884
2253,45,3,0.6476584076881409
2254,45,4,0.7252019643783569
2255,45,5,0.6306301951408386
2256,45,6,0.6054813265800476
2257,45,7,0.7636282444000244
2258,45,8,0.7437998056411743
2259,45,9,0.749352216720581
2260,45,10,0.7687786817550659
2261,45,11,0.7554609775543213
2262,45,12,0.6227620840072632
2263,45,13,0.792142391204834
2264,45,14,0.7709848880767822
2265,45,15,0.6390857100486755
2266,45,16,0.8203300833702087
2267,45,17,0.3573789894580841
2268,45,18,0.7061172723770142
2269,45,19,0.6226105690002441
2270,45,20,0.5895439386367798
2271,45,21,0.7761150598526001
2272,45,22,0.7304741144180298
2273,45,23,0.6394875049591064
2274,45,24,0.7738743424415588
2275,45,25,0.6937777996063232
2276,45,26,0.66673344373703
2277,45,27,0.7202799320220947
2278,45,28,0.6800828576087952
2279,45,29,0.850011944770813
2280,45,30,0.7627152800559998
2281,45,31,0.6362014412879944
2282,45,32,0.7358757853507996
2283,45,33,0.754025399684906
2284,45,34,0.6945571303367615
2285,45,35,0.6921431422233582
2286,45,36,0.7050880193710327
2287,45,37,0.7463300824165344
2288,45,38,0.6896814107894897
2289,45,39,0.724441409111023
2290,45,40,0.6959390044212341
2291,45,41,0.7377579212188721
2292,45,42,0.6961490511894226
2293,45,43,0.6632362604141235
2294,45,44,0.6967307329177856
2295,45,45,1.000000238418579
2296,45,46,0.7491880655288696
2297,45,47,0.6410185098648071
2298,45,48,0.7175861597061157
2299,45,49,0.7723155617713928
2300,46,0,0.6588549613952637
2301,46,1,0.6836748123168945
2302,46,2,0.6565091609954834
2303,46,3,0.6682977676391602
2304,46,4,0.7869179248809814
2305,46,5,0.7103809714317322
2306,46,6,0.5684078335762024
2307,46,7,0.7004784345626831
2308,46,8,0.657096266746521
2309,46,9,0.6895346641540527
2310,46,10,0.8202909827232361
2311,46,11,0.6263161301612854
2312,46,12,0.7194528579711914
2313,46,13,0.676039457321167
2314,46,14,0.7730842232704163
2315,46,15,0.5793800354003906
2316,46,16,0.7804278135299683
2317,46,17,0.3932600617408752
2318,46,18,0.7599557042121887
2319,46,19,0.5427907705307007
2320,46,20,0.5591377019882202
2321,46,21,0.6968820095062256
2322,46,22,0.7739755511283875
2323,46,23,0.6441646814346313
2324,46,24,0.8250362277030945
2325,46,25,0.7198668718338013
2326,46,26,0.6497795581817627
2327,46,27,0.725607693195343
2328,46,28,0.5857442021369934
2329,46,29,0.7295277714729309
2330,46,30,0.7109190225601196
2331,46,31,0.6036988496780396
2332,46,32,0.7129336595535278
2333,46,33,0.7254629135131836
2334,46,34,0.7699474096298218
2335,46,35,0.668737530708313
2336,46,36,0.8706194758415222
2337,46,37,0.7169932126998901
2338,46,38,0.905198097229004
2339,46,39,0.6992534399032593
2340,46,40,0.779676079750061
2341,46,41,0.7422901391983032
2342,46,42,0.7426679134368896
2343,46,43,0.6594113707542419
2344,46,44,0.7043782472610474
2345,46,45,0.7491880655288696
2346,46,46,1.0
2347,46,47,0.5566736459732056
2348,46,48,0.6330485939979553
2349,46,49,0.6697937250137329
2350,47,0,0.4546308517456054
2351,47,1,0.5728785991668701
2352,47,2,0.5063175559043884
2353,47,3,0.5096498727798462
2354,47,4,0.6861175894737244
2355,47,5,0.533253014087677
2356,47,6,0.4321350157260895
2357,47,7,0.5746647119522095
2358,47,8,0.543408989906311
2359,47,9,0.5241470336914062
2360,47,10,0.5578339695930481
2361,47,11,0.5341423749923706
2362,47,12,0.4262885451316833
2363,47,13,0.5846399068832397
2364,47,14,0.5171138644218445
2365,47,15,0.4237494468688965
2366,47,16,0.5891900062561035
2367,47,17,0.2983351945877075
2368,47,18,0.5700929164886475
2369,47,19,0.4435621798038482
2370,47,20,0.4654121398925781
2371,47,21,0.5394402146339417
2372,47,22,0.5304379463195801
2373,47,23,0.3893439173698425
2374,47,24,0.5425649881362915
2375,47,25,0.5183022022247314
2376,47,26,0.5239320993423462
2377,47,27,0.4564441442489624
2378,47,28,0.4693765640258789
2379,47,29,0.6771721243858337
2380,47,30,0.5748051404953003
2381,47,31,0.4798499643802643
2382,47,32,0.4922174215316772
2383,47,33,0.5218951106071472
2384,47,34,0.6061493158340454
2385,47,35,0.518290638923645
2386,47,36,0.5282888412475586
2387,47,37,0.5380135178565979
2388,47,38,0.5248763561248779
2389,47,39,0.5661841034889221
2390,47,40,0.4956617951393127
2391,47,41,0.4697250127792358
2392,47,42,0.5071519613265991
2393,47,43,0.4836777448654175
2394,47,44,0.5666348338127136
2395,47,45,0.6410185098648071
2396,47,46,0.5566736459732056
2397,47,47,1.0000001192092896
2398,47,48,0.5246809124946594
2399,47,49,0.5879297256469727
2400,48,0,0.6768559217453003
2401,48,1,0.7868988513946533
2402,48,2,0.7218732237815857
2403,48,3,0.611573338508606
2404,48,4,0.6868410110473633
2405,48,5,0.5301834344863892
2406,48,6,0.6717162132263184
2407,48,7,0.7969506978988647
2408,48,8,0.6763140559196472
2409,48,9,0.7260025143623352
2410,48,10,0.741603672504425
2411,48,11,0.6238426566123962
2412,48,12,0.7281031608581543
2413,48,13,0.7936265468597412
2414,48,14,0.7474547028541565
2415,48,15,0.6697050333023071
2416,48,16,0.8104899525642395
2417,48,17,0.4252202212810516
2418,48,18,0.6827863454818726
2419,48,19,0.7176464796066284
2420,48,20,0.6704413294792175
2421,48,21,0.7549829483032227
2422,48,22,0.6905750036239624
2423,48,23,0.6213216781616211
2424,48,24,0.7869282364845276
2425,48,25,0.6022430062294006
2426,48,26,0.6625113487243652
2427,48,27,0.7250641584396362
2428,48,28,0.7981395721435547
2429,48,29,0.718614399433136
2430,48,30,0.7489358186721802
2431,48,31,0.6872148513793945
2432,48,32,0.6892704367637634
2433,48,33,0.8045352101325989
2434,48,34,0.6233455538749695
2435,48,35,0.7336854338645935
2436,48,36,0.6914287209510803
2437,48,37,0.8273801803588867
2438,48,38,0.5427951812744141
2439,48,39,0.7792469263076782
2440,48,40,0.7246074080467224
2441,48,41,0.7114124894142151
2442,48,42,0.6090008020401001
2443,48,43,0.663834810256958
2444,48,44,0.726301908493042
2445,48,45,0.7175861597061157
2446,48,46,0.6330485939979553
2447,48,47,0.5246809124946594
2448,48,48,0.9999998807907104
2449,48,49,0.826069712638855
2450,49,0,0.703305721282959
2451,49,1,0.8460410237312317
2452,49,2,0.6760663986206055
2453,49,3,0.6408356428146362
2454,49,4,0.7162520289421082
2455,49,5,0.5701629519462585
2456,49,6,0.6360593438148499
2457,49,7,0.7996631860733032
2458,49,8,0.6791613101959229
2459,49,9,0.7204340696334839
2460,49,10,0.7973036170005798
2461,49,11,0.6740328073501587
2462,49,12,0.7277164459228516
2463,49,13,0.8926140069961548
2464,49,14,0.7604150772094727
2465,49,15,0.6005932092666626
2466,49,16,0.8154042959213257
2467,49,17,0.3550272583961487
2468,49,18,0.7062631845474243
2469,49,19,0.7434166669845581
2470,49,20,0.730116605758667
2471,49,21,0.7777834534645081
2472,49,22,0.6795902252197266
2473,49,23,0.593826174736023
2474,49,24,0.7571948766708374
2475,49,25,0.6542364358901978
2476,49,26,0.6501827836036682
2477,49,27,0.7027137875556946
2478,49,28,0.786952018737793
2479,49,29,0.7792436480522156
2480,49,30,0.751039981842041
2481,49,31,0.6510363817214966
2482,49,32,0.7069083452224731
2483,49,33,0.7944117784500122
2484,49,34,0.6441985368728638
2485,49,35,0.7822415828704834
2486,49,36,0.741748571395874
2487,49,37,0.8912853002548218
2488,49,38,0.5782890319824219
2489,49,39,0.8329756855964661
2490,49,40,0.7524105310440063
2491,49,41,0.680336594581604
2492,49,42,0.5814148187637329
2493,49,43,0.6528415679931641
2494,49,44,0.808135449886322
2495,49,45,0.7723155617713928
2496,49,46,0.6697937250137329
2497,49,47,0.5879297256469727
2498,49,48,0.826069712638855
2499,49,49,0.9999997615814208
